,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.martingale,player.consent,player.knowledge,player.cq1,player.cq2,player.cq4,player.cq5,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1007,348,efmlqijg,61188057fe5a395476806c12,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:53:02.553118+00:00,1,,,151.0,348,,0.0,s4,1.0,1.0,3.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1008,349,urqyrd34,56ad40ce5ea7aa000cbe1947,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:53:05.409487+00:00,1,,,197.0,349,,0.0,s1,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1010,351,xugz05p0,63da9d744c860382808770bd,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:53:38.114931+00:00,1,,,215.0,351,,0.0,s2,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1014,355,bbxs02f3,6332274d72eff2df47171a78,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:54:11.431316+00:00,1,,,240.0,355,,0.0,s1,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1015,356,rbmxl6pc,5a00a8160fff620001a6b776,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:54:13.228583+00:00,1,,,257.0,356,,0.0,s1,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1017,358,won7l0n8,60002c38af716201edc1763d,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:54:52.682330+00:00,1,,,196.0,358,,0.0,s2,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1018,359,e9ibk6uc,5d1653de3935ca001b87ff71,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:55:03.837450+00:00,1,,,191.0,359,,0.0,s3,0.0,1.0,1.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1019,360,c60ez4qf,60c52df5ae57d6d7918e76f0,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:55:08.739939+00:00,1,,,166.0,360,,0.0,s4,1.0,1.0,0.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1020,361,pxakoqpn,55ad7888fdf99b6eff50171d,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:55:15.349929+00:00,1,,,218.0,361,,0.0,s1,0.0,1.0,1.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1022,363,lk5hrizo,6318be45a49442eee3a88cb3,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:55:45.305841+00:00,1,,,216.0,363,,0.0,s2,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1025,366,jipp2kjr,5eeaa065c7acf61c4322f6d9,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:56:29.314232+00:00,1,,,150.0,366,,0.0,s4,1.0,1.0,7.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1026,367,6zgbnv8w,6287a8c4a6303ff156cd0853,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:56:41.897639+00:00,1,,,86.0,367,,0.0,s1,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1029,370,q2g7lq56,5e16c978783225c8108ef055,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:57:03.469479+00:00,1,,,181.0,370,,0.0,s2,0.0,1.0,10.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1031,372,ma4qagb4,5f17553ce0feb10c3dd2b16a,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:57:13.878583+00:00,1,,,163.0,372,,0.0,s4,1.0,1.0,6.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1033,374,x8xbgsjt,5f5a0f0a612008057e58d281,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:57:39.253272+00:00,1,,,220.0,374,,0.0,s1,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1034,375,x1habtb1,5cdccb3a4d7e8a00163b8350,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:57:46.515787+00:00,1,,,184.0,375,,0.0,s2,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1035,376,b9pmn40c,60e9c78a617cbabf4732fee6,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:57:51.907416+00:00,1,,,252.0,376,,0.0,s2,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1036,377,4qmk16b8,5b894987e79bf50001e1ff95,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:58:37.757303+00:00,1,,,225.0,377,,0.0,s3,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1037,378,b85f8qco,5d89106d1719af0001ee23e5,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:58:27.482209+00:00,1,,,180.0,378,,0.0,s4,1.0,1.0,3.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1039,380,qmoge751,6100073943fa0309e141f522,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:58:53.815629+00:00,1,,,243.0,380,,0.0,s1,0.0,1.0,1.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1040,381,f3av9gsf,63893361eb75b9bdcee7cc27,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:59:09.952971+00:00,1,,,172.0,381,,0.0,s2,0.0,1.0,1.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1041,382,qw5zwdfx,5dd33f6b2091e93579973754,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:59:17.122079+00:00,1,,,185.0,382,,0.0,s2,0.0,1.0,8.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1042,383,464dch7u,60bac4eb11e08e852fd030ab,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:59:26.752630+00:00,1,,,181.0,383,,0.0,s3,0.0,1.0,8.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1043,384,ieah2wr6,55900dcffdf99b3f7aada3f5,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:59:27.970457+00:00,1,,,171.0,384,,0.0,s4,1.0,1.0,6.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1047,388,gnmxn8ju,5a8f3dd5eea3d300016ece86,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:59:58.024512+00:00,1,,,192.0,388,,0.0,s2,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1048,389,tbb9zwn0,60a2abc7d14eb0935100dd31,0,23,23,post_experimental,FinalForProlific,2023-04-11 19:00:13.916320+00:00,1,,,216.0,389,,0.0,s3,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1049,390,s5bw6e96,574eab79c18847000e071119,0,23,23,post_experimental,FinalForProlific,2023-04-11 19:00:39.528814+00:00,1,,,114.0,390,,0.0,s4,1.0,1.0,2.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
1051,392,zrpyxu73,5765b92cf96b100001f64c9a,0,23,23,post_experimental,FinalForProlific,2023-04-11 19:01:40.321763+00:00,1,,,172.0,392,,0.0,s1,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
