participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.block_name,player.treatment_name,player.inner_name,player.notifications,player.hedonic,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti,player.gender,player.age,player.nationality,player.education,player.study_major,player.course_financial,player.experiment_before,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.purpose,player.difficulty,player.vars_dump,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
321,0pe8wve3,5bdcd88176d6d50001bc3849,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:50:16.344110+00:00,1,,,177.00,321,,12.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3,,,Male,57,US,undergraduate: 4th year,Other,0,0,1,1,Monthly,Daily,Stocks,No,how the info banner changes behavior of investors.,no,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 165}",1,1,vvlpwazd,,,,,0
322,8veahl0t,60e45acbc927879ccc9637c4,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:50:23.704652+00:00,1,,,230.00,322,,10.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Female,68,US,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Bonds,No,To gauge personal risk on investing,"Screen froze once, then was ok after 30 seconds","{""treatments"": [true, false], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 220}",1,1,vvlpwazd,,,,,0
323,onhesb9i,633e327052bcc8b44d6e0d2c,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:50:46.877771+00:00,1,,,266.00,323,,11.00,block 2 (G first),Session III - full gamification,s3,1,1,Design 1,Design 2,"Have an option between Design #1 and Design #2,",5,1,1,Male,53,US,undergraduate: 2nd year,Other,0,0,1,0,Less than once a month,Weekly,Bonds,Do not know,To find out how people trade stocks. When do they buy and sell stocks. Do they trade frequently or buy a stock and ride with it? How much do they look to earn per sale before they finally pull the trigger and sell it.,"At times, I had some loading delays, and at one point my internet connection dropped for a moment, but once I reconnected it, it was fine the rest of the way.","{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 255}",1,1,vvlpwazd,,,,,0
324,o0ch7wco,61686f8376bd6ff59ea15479,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:50:57.775793+00:00,1,,,272.00,324,,12.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Male,38,US,undergraduate: 4th year,Economics,0,0,1,0,Less than once a month,Less than once a month,Stocks,No,To see how people trade,No,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 260}",1,1,vvlpwazd,,,,,0
325,uvu0zory,5be5c05fd153f500019a2ef2,0,2,23,pretrade,Instructions,2023-04-11 18:51:01.219061+00:00,1,,,0.00,325,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
326,kaoovgtv,5eb4d812d25d2534cacd8c68,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:02.095735+00:00,1,,,231.00,326,,11.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,3,3,Female,24,US,undergraduate: 4th year,Other,0,0,1,1,Monthly,Weekly,Stocks,No,n/a,n/a,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 220}",1,1,vvlpwazd,,,,,0
327,yyd11cri,588e3172bc9f190001487eb8,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:02.424282+00:00,1,,,207.00,327,,2.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",3,,,Female,38,US,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,Seeing how well you understand the trading process,The pages were slow to load or froze between changing.,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 205}",1,1,vvlpwazd,,,,,0
328,mhu3c665,63bb9d1d25b272b93b81523a,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:03.178088+00:00,1,,,186.00,328,,6.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5,,,Female,40,US,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,To see how people play the stock market.,no,"{""treatments"": [true, false], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 180}",1,1,vvlpwazd,,,,,0
329,gqkwu7xu,6342e1dec81e1cd2dbf925c7,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:03.994562+00:00,1,,,188.00,329,,8.00,block 3 (G second),Session III - full gamification,s3,1,1,Design 1,Design 1,Only trade on Design #1,4,2,1,Female,60,US,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,Amount of risk we are willing to take.,I did not encounter any difficulties.,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 180}",1,1,vvlpwazd,,,,,0
330,30bpdg9o,5b9530390f85f600015705bf,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:06.944222+00:00,1,,,134.00,330,,9.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3,,,Female,32,US,undergraduate: 4th year,Other,0,1,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Do not know,Not really sure,No,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 125}",1,1,vvlpwazd,,,,,0
331,jfj3s4tx,5b7d518d1e35f0000173153c,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:09.688433+00:00,1,,,159.00,331,,9.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,4,4,Female,25,US,master,Economics,1,1,1,1,Less than once a month,Monthly,Stocks,No,no idea,no,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 150}",1,1,vvlpwazd,,,,,0
332,dvi9htah,611622ddd8be1ac51298cb89,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:12.950746+00:00,1,,,184.00,332,,4.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,2,2,Male,20,US,undergraduate: 1st year,Other,0,0,0,1,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,To see how well I do trading with little to no experience.,I only encountered slight delays between going to the next page.,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 180}",1,1,vvlpwazd,,,,,0
333,l7zkstfm,628d78a2ccf4a41f24c2d2d8,0,6,23,trader_wrapper,Trader,2023-04-11 18:51:14.129718+00:00,1,,,0.00,333,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
334,jzin4wu4,5a9067894eecca0001dd1427,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:18.806450+00:00,1,,,154.00,334,,4.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4,,,Male,26,US,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,To see how different people trade stocks,No issues,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 150}",1,1,vvlpwazd,,,,,0
335,s8q1c9kg,5f5aa60bef062519ff711fe6,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:21.992063+00:00,1,,,218.00,335,,8.00,block 4 (G second),Session III - full gamification,s3,1,1,Design 2,Design 1,"Have an option between Design #1 and Design #2,",2,5,4,Male,20,US,undergraduate: 2nd year,Other,1,1,1,1,Less than once a month,Multiple times a day,Cryptocurrencies,No,To see how I made decisions in trading based on trends.,N/A,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 210}",1,1,vvlpwazd,,,,,0
336,ivk8dt83,596bac33670f410001fe9c07,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:31.383974+00:00,1,,,252.00,336,,7.00,block 4 (G second),Session IV - price only+martingale,s4,1,0,Design 1,Design 1,Only trade on Design #1,2,,,Female,30,US,high-school graduate,Other,0,1,1,1,Less than once a month,Less than once a month,Stocks,Do not know,I have no idea.,No issues experienced,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 245}",1,1,vvlpwazd,,,,,0
337,53e9uro5,616c1cc2510fe9022f6577f8,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:51:54.216211+00:00,1,,,172.00,337,,12.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1,1,Male,53,US,undergraduate: 4th year,Economics,1,0,1,1,Monthly,Weekly,Stocks,No,"I think you are interested in seeing the patterns of how we trade, as well as see how our knowledge is of financial markets.",None.,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 160}",1,1,vvlpwazd,,,,,0
338,l3inlj3y,5dd446ab87c1fd43fbb49aa1,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:52:06.791215+00:00,1,,,185.00,338,,10.00,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 2,"Have an option between Design #1 and Design #2,",,2,2,Male,52,US,undergraduate: 4th year,Other,1,1,1,0,Less than once a month,Less than once a month,Stocks,No,No idea,none,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 175}",1,1,vvlpwazd,,,,,0
339,o3g86c4q,592481c14c4d6500016a1767,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:52:07.754017+00:00,1,,,176.00,339,,11.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Female,61,US,undergraduate: 2nd year,Other,0,0,1,1,Less than once a month,Less than once a month,Cryptocurrencies,No,Stock market and risk taking,No,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 165}",1,1,vvlpwazd,,,,,0
340,73ueoixj,63841b0a77166c22d8b325f5,0,6,23,trader_wrapper,Trader,2023-04-11 18:52:19.024078+00:00,1,,,0.00,340,,0.00,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
341,4ogbkl47,5f456942485340144549178e,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:52:19.585857+00:00,1,,,242.00,341,,7.00,block 1 (G first),Session III - full gamification,s3,1,1,Design 1,Design 2,"Have an option between Design #1 and Design #2,",5,3,3,Female,63,US,high-school graduate,Other,0,0,1,0,Less than once a month,Less than once a month,Stocks,Do not know,using a trading platform,none,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 235}",1,1,vvlpwazd,,,,,0
342,l95zx2qj,63e40d7b1a88578e3c993478,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:52:19.910228+00:00,1,,,245.00,342,,5.00,block 1 (G first),Session IV - price only+martingale,s4,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5,,,Female,32,DO,high-school graduate,Other,0,1,1,0,Less than once a month,Less than once a month,Stocks,Do not know,To see how much people understand how to trading on online stock markets.,There was some lag sometimes.,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 240}",1,1,vvlpwazd,,,,,0
343,z3kqmg13,5d2bb0fd6230200016a661f3,0,8,23,trader_wrapper,Trader,2023-04-11 18:52:34.574441+00:00,1,,,0.00,343,,0.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
344,0c4c5dnf,5f3c23cbcee6b3a3c4faff76,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:52:38.646745+00:00,1,,,180.00,344,,10.00,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1,1,Female,24,US,high-school graduate,Other,0,1,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,"To see how gamification of stock trading does or doesn't change how people trade, maybe?","This final page forced me to choose options for questions that didn't apply to me. (The last four questions. I don't trade any type of investment, nor do I even have any investments beyond a regular savings account.)","{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 170}",1,1,vvlpwazd,,,,,0
345,ydd4cgy4,6102f78ac1791768db58ed54,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:52:48.235960+00:00,1,,,256.00,345,,11.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3,,,Female,23,US,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,understanding stock trading decisions,no,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 245}",1,1,vvlpwazd,,,,,0
346,cx87y1ge,62952201fa2b4996b7a66f3d,0,3,23,pretrade,CQPage,2023-04-11 18:52:43.810613+00:00,1,,,0.00,346,,0.00,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
347,6zgx99xn,60eb1a7c95641da67ae7d611,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:52:53.958323+00:00,1,,,184.00,347,,9.00,block 2 (G first),Session III - full gamification,s3,1,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3,3,4,Female,63,US,undergraduate: 4th year,Finance,1,0,1,0,Less than once a month,Weekly,Stocks,No,Test skills?,no,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 175}",1,1,vvlpwazd,,,,,0
348,efmlqijg,61188057fe5a395476806c12,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:53:02.553118+00:00,1,,,151.00,348,,11.00,block 2 (G first),Session IV - price only+martingale,s4,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",3,,,Female,32,US,undergraduate: 4th year,Other Management,0,0,0,0,Less than once a month,Monthly,Stocks,No,"I'm not sure, to see how well layman do in stock trading",no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 140}",1,1,vvlpwazd,,,,,0
349,urqyrd34,56ad40ce5ea7aa000cbe1947,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:53:05.409487+00:00,1,,,197.00,349,,12.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1,4,Male,54,US,undergraduate: 4th year,Other,0,1,1,1,Weekly,Daily,Stocks,No,The study seemed to want to know if we would take more risks if encouraged by a game-like trading environment.,It was a little laggy between rounds.,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 185}",1,1,vvlpwazd,,,,,0
350,ei908bur,63ba264aa0b8b0ba90de26b6,0,1,23,pretrade,Consent,2023-04-11 18:53:29.861738+00:00,1,,,0.00,350,,0.00,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
351,xugz05p0,63da9d744c860382808770bd,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:53:38.114931+00:00,1,,,215.00,351,,10.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4,,,Female,62,US,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,Do not know,If we understand what trading is about.,NO,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 205}",1,1,vvlpwazd,,,,,0
352,3jgcguun,6428a9d34890ddbe5dd57fb0,0,3,23,pretrade,CQPage,2023-04-11 18:53:46.921538+00:00,1,,,0.00,352,,0.00,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
353,ibxsixk7,5bad1bebeb075f0001000339,0,5,23,trader_wrapper,AnnounceTrader,2023-04-11 18:53:54.212560+00:00,1,,,0.00,353,,0.00,block 3 (G second),Session III - full gamification,s3,1,1,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
354,fsi1le3g,561d98e03d7fe8000b0f5e09,0,10,23,trader_wrapper,Trader,2023-04-11 18:53:50.712711+00:00,1,,,140.00,354,,0.00,block 3 (G second),Session IV - price only+martingale,s4,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
355,bbxs02f3,6332274d72eff2df47171a78,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:54:11.431316+00:00,1,,,240.00,355,,10.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1,1,Male,49,US,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Bonds,No,How people make investment decisions.,It ran pretty slow.,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 230}",1,1,vvlpwazd,,,,,0
356,rbmxl6pc,5a00a8160fff620001a6b776,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:54:13.228583+00:00,1,,,257.00,356,,12.00,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1,1,Female,46,US,undergraduate: 4th year,Other,0,1,0,0,Less than once a month,Less than once a month,Stocks,No,To see if gamifying trading made people less risk averse? Or prompted more trading in general?,No.,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 245}",1,1,vvlpwazd,,,,,0
357,62qbagdo,595bdc5b57e9520001f78eef,0,7,23,trader_wrapper,AnnounceTrader,2023-04-11 18:54:37.081748+00:00,1,,,0.00,357,,0.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,,,,,,,,,CA,,,,,,,,,,,,,,1,1,vvlpwazd,,,,,0
358,won7l0n8,60002c38af716201edc1763d,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:54:52.682330+00:00,1,,,196.00,358,,11.00,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,Only trade on Design #1,3,,,Male,67,US,undergraduate: 2nd year,Other,0,0,0,0,Less than once a month,Weekly,Stocks,No,To see how people trade using an online trading platform,None,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 185}",1,1,vvlpwazd,,,,,0
