participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.martingale,player.consent,player.knowledge,player.cq1,player.cq2,player.cq4,player.cq5,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
273,ti8h9ar0,5c0ef15265217a00014ef2bd,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:44:14.113928+00:00,1,,,176.00,273,,0.00,s2,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
274,wkpos09w,56780a5a89319e0011644cb4,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:44:19.732082+00:00,1,,,200.00,274,,0.00,s2,0,1,4,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
275,7lpcr8ly,6107b17f84e8307063cb198a,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:44:21.187719+00:00,1,,,216.00,275,,0.00,s3,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
276,dllfhe8q,632651a9f1a00140dc2b9487,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:44:32.003601+00:00,1,,,210.00,276,,0.00,s4,1,1,3,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
277,63g8qr1d,5f2dc46d6fa1250ee8a1a15d,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:44:33.023780+00:00,1,,,210.00,277,,0.00,s1,0,1,8,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
278,3cib9mvi,62729485c0955ee802ac1692,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:44:36.546843+00:00,1,,,175.00,278,,0.00,s1,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
279,f4d3twco,57ff0e138f420f00011a5d0e,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:44:52.024539+00:00,1,,,201.00,279,,0.00,s2,0,1,1,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
280,vz43s9da,628e24c80b3e2b2e0d7a5af1,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:09.973659+00:00,1,,,184.00,280,,0.00,s2,0,1,1,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
281,svgqaee8,5d158f6419d2ed0001e2120c,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:22.987917+00:00,1,,,215.00,281,,0.00,s3,0,1,2,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
282,2o3t9jh3,5eaa0cc0fb0fca17a3006d9c,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:24.140988+00:00,1,,,241.00,282,,0.00,s4,1,1,9,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
283,2pnr6ur7,62f875cb0bd095fcf778dd3a,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:29.118248+00:00,1,,,226.00,283,,0.00,s1,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
284,rwt0toh0,55d7e6f669dbc30012b6826e,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:30.613506+00:00,1,,,230.00,284,,0.00,s1,0,1,4,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
285,jytj2obg,59e7477e3e4b5a00016aa4d2,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:44.065718+00:00,1,,,211.00,285,,0.00,s2,0,1,9,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
286,njurk7ql,55b9a9b0fdf99b6906d2aba4,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:58.337290+00:00,1,,,132.00,286,,0.00,s2,0,1,8,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
287,bbaommrg,5d0fbedf101793000168ef7a,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:59.349997+00:00,1,,,242.00,287,,0.00,s3,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
288,idnd9ms2,5a9998a14eecca0001dd791e,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:45:59.483686+00:00,1,,,177.00,288,,0.00,s4,1,1,6,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
289,xa7cgrbx,61664d58d18ca2325a81008e,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:46:03.123989+00:00,1,,,205.00,289,,0.00,s1,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
290,1t0auzsd,610761fce69907203f8b2488,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:46:03.201917+00:00,1,,,256.00,290,,0.00,s1,0,1,4,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
291,1q5aq4r1,5d7862a638292d001c062b79,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:46:17.012251+00:00,1,,,258.00,291,,0.00,s2,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
292,jpw60co9,5b915c9d22d85d000115c0f5,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:46:28.904165+00:00,1,,,188.00,292,,0.00,s2,0,1,0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
293,ubosqypd,5e767774d5274000082f5582,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:46:30.947057+00:00,1,,,202.00,293,,0.00,s3,0,1,5,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
294,rey5112o,61206e8d3e6a6ccdd064637c,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:46:54.268493+00:00,1,,,165.00,294,,0.00,s4,1,1,4,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
295,fid1g02d,64012ee6e3f2e59aaa36f718,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:47:02.049318+00:00,1,,,143.00,295,,0.00,s1,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
296,mr0ekbq4,559c3ad8fdf99b32b55f2d32,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:47:16.131273+00:00,1,,,171.00,296,,0.00,s1,0,1,8,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
297,e80b5692,61115c76a6032b5860f19bc5,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:47:37.898690+00:00,1,,,189.00,297,,0.00,s2,0,1,6,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
298,lpsg5uf8,5f2993920dddf60b87611e5c,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:47:40.527561+00:00,1,,,227.00,298,,0.00,s2,0,1,2,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
299,jjrkt3qj,60f6ce6de6cf393bcde0c14d,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:47:40.971750+00:00,1,,,175.00,299,,0.00,s3,0,1,7,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
300,azksu4qm,605a61833c69e6bf7a623dc3,0,23,23,post_experimental,FinalForProlific,2023-04-11 18:47:53.459117+00:00,1,,,167.00,300,,0.00,s4,1,1,8,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,vvlpwazd,,,,,0
